,sport,school,coach
1984,football,Northwest Webster,Marty Hart
1985,football,Postville,Luke Steege
1986,football,Riverside,Burke Swenson
1987,football,Sidney,Donnie Sears
1988,football,South O'Brien,Mark Fuhrman
1989,football,South Winneshiek,Jason Ohrt
1990,football,Southwest Valley,Anthony Donahoo
1991,football,St. Albert,John Clark
1992,football,St. Ansgar,Drew Clevenger
1993,football,St. Edmond,Dick Tighe
1994,football,Starmont,Matt Lee
1995,football,Wapsie Valley,Tony Foster
1996,football,Wayne,Bart Elliott
1997,football,West Hancock,Bob Sanger
1998,football,West Monona,Drew Potter
1999,football,Westwood,Don Jorgensen
2000,football,Woodbury Central,Curtis Lilly
2001,football,Central Heights,Bob Risch
2002,football,Centralia,larry glatcak
2003,football,Conway Springs,Brent Martens
2004,football,Elkhart,Christopher Hattabaugh
2005,football,Ellinwood,Alex Birney
2006,football,Ell-Saline,Terry King
2007,football,Horton,Nick Dowell
2008,football,Independent,Eric Swenson
2009,football,Inman,Lance Sawyer
2010,football,Jackson Heights,caleb wick
2011,football,Jefferson County North,Jeff Schneider
2012,football,Lyndon,Brent Hoelting
2013,football,Northern Heights,Greg French
2014,football,Oakley,Jeff Hennick
2015,football,Plainville,Grant Stephenson
2016,football,Pleasanton,Dustin Johnson
2017,football,Remington,Ben Wertenberger
2018,football,Sacred Heart,Bruce Graber
2019,football,Sedgwick,Jeff Werner
2020,football,Smith Center,Darren Sasse
2021,football,Stanton County,Bret Kendrick
2022,football,Troy,Derek Jasper
2023,football,Uniontown,Jeremy Neville
2024,football,Valley Heights,Tony Trimble
2025,football,Atchison County,Corey Thomas
2026,football,Belle Plaine,Brian Seba
2027,football,Beloit,Brad Gober
2028,football,Bluestem,Ethan Haworth
2029,football,Douglass,Brent Randolph
2030,football,Ellsworth,Josh Homolka
2031,football,Erie,Sonny Mahurin
2032,football,Eureka,Jason Nichols
2033,football,Fredonia,Marc Svaty
2034,football,Haven,Michael Hill
2035,football,Hillsboro,Lance Sawyer
2036,football,Hoisington,Zach Baird
2037,football,Humboldt,Logan Wyrick
2038,football,Jayhawk Linn,Randy Leach
2039,football,Kingman,Curtis Albin
2040,football,Lakin,Chris Bamberger
2041,football,Lyons,Matt Sandbo
2042,football,Marion,Grant Thierolf
2043,football,Maur Hill Prep-Mount Academy,Jermaine Monroe
2044,football,McLouth,Chris Stewart
2045,football,Mission Valley,Cody Witte
2046,football,Nemaha Central,Warren Seitz
2047,football,Neodesha,David Gillett
2048,football,Norton,Lucas Melvin
2049,football,Osage City,Andrew Gantenbein
2050,football,Oskaloosa,Scott Whaley
2051,football,Phillipsburg,Jason Gross
2052,football,Pleasant Ridge,Steven Watkins
2053,football,Republic County,Faron Kraft
2054,football,Riverside [Wathena/Elwood],Scot Koranda
2055,football,Riverton,Ryan McFarland
2056,football,Rossville,Derick Hammes
2057,football,Silver Lake,CJ Hamilton
2058,football,Southeast,Jerrad Hansen
2059,football,Southwestern Heights,Matt Bell
2060,football,St. Marys,Myron Flax
2061,football,St. Mary's-Colgan,Chuck Smith
2062,football,Sterling,Matt Hendricks
2063,football,Syracuse,Jordan Irsik
2064,football,Trinity,Jordan Bell
2065,football,Andale,Dylan Schmidt
2066,football,Baldwin,Doug Kerr
2067,football,Baxter Springs,Matt Mims
2068,football,Burlington,John Petrie
2069,football,Caney Valley,Criss Davis
2070,football,Chapman,Kurt Webster
2071,football,Cheney,Dustin Mcewen
2072,football,Cherryvale,Daniel Coats
2073,football,Clay Center,Theodore Brown
2074,football,Clearwater,Dirk Ankerholz
2075,football,Colby,Rees McKinney
2076,football,Collegiate,Mike Gehrer
2077,football,Columbus,Dan Grundy
2078,football,Concordia,Austin Kingsbury
2079,football,Frontenac,Anthony Simon
2080,football,Galena,Beau Sarwinski
2081,football,Girard,Leon Miller
2082,football,Goodland,Chase Topliff
2083,football,Halstead,Jason Grider
2084,football,Hayden,Bill Arnold
2085,football,Hesston,Tyson Bauerle
2086,football,Hiawatha,Curtis Myers
2087,football,Holcomb,Kent Teeter
2088,football,Holton,Brooks Barta
2089,football,Hugoton,Nicholas O'Loughlin
2090,football,Iola,David Daugharthy
2091,football,Jefferson West,Steve Johnson
2092,football,Larned,AB Stokes
2093,football,Marysville,Dustin Heuer
2094,football,Nickerson,Dalton Luce
2095,football,Osawatomie,Rodney Madden
2096,football,Parsons,Kurt Friess
2097,football,Perry-Lecompton,Mike Paramore
2098,football,Prairie View,Kyle Littrell
2099,football,Riley County,Steve Wagner
2100,football,Rock Creek,Mike Beam
2101,football,Royal Valley,Jake Lott
2102,football,Sabetha,Garrett Michael
2103,football,Santa Fe Trail,Jayson Duncan
2104,football,Scott,Jim Turner
2105,football,Smoky Valley,scott wolf
2106,football,Southeast of Saline,Mitch Gebhardt
2107,football,Arkansas City,Jon Wiemers
2108,football,Atchison,CJ Harris
2109,football,Basehor-Linwood,Rod Stallbaumer
2110,football,Bishop Miege,Jon Holmes
2111,football,Bonner Springs,Chad Eaddy
2112,football,Buhler,Steve Warner
2113,football,Chanute,Chris Shields
2114,football,Eudora,Sean Hayden
2115,football,Field Kindley,Darrin Wegner
2116,football,Fort Scott,Bob Campbell
2117,football,Great Bend,Erin Beck
2118,football,Independence,Carl Boldra
2119,football,Labette County,Sean Price
2120,football,Lansing,Dylan Brown
2121,football,Louisburg,Robert Ebenstein
2122,football,McPherson,Jace Pavlovich
2123,football,Mulvane,Daniel Myears
2124,football,Ottawa,Rob Hedrick
2125,football,Paola,Joe Prothe
2126,football,Rose Hill,Lee Weber
2127,football,St. James Academy,Tom Radke
2128,football,Tonganoxie,Al Troyer
2129,football,Ulysses,Rick Cue
2130,football,Blue Valley Southwest,Anthony Orrick
2131,football,Central,Mark Sandbo
2132,football,De Soto,Brian King
2133,football,Emporia,Corby Milleson
2134,football,Heights,Dominick Dingle
2135,football,Kapaun Mt. Carmel,Danny Adelhardt
2136,football,Leavenworth,Mark Littrell
2137,football,Liberal,Jason Dunlap
2138,football,Maize South,Brent Pfeifer
2139,football,Mill Valley,Isaiah Murdock
2140,football,Newton,Jon Adkins
2141,football,Northwest,Steve Martin
2142,football,Pittsburg,Vince Daniels
2143,football,Schlagle,cernyn macon
2144,football,Seaman,Glenn O'Neil
2145,football,Shawnee Heights,Bob Brower
2146,football,South,Sam Sellers
2147,football,Spring Hill,Jason Feeback
2148,football,Sumner Academy,Andrew Wright
2149,football,Turner,Julian Parks
2150,football,Valley Center,Jeff Sells
2151,football,Ashland,Ben Fox
2152,football,Cheylin,Chris Walden
2153,football,Cunningham,Lance McGuire
2154,football,Fowler,Craig Maynard
2155,football,Golden Plains,Travis Smith
2156,football,Natoma,Cody Dunlap
2157,football,Pawnee Heights,Jeff Chambers
2158,football,Rolla,Jon Schnable
2159,football,Weskan,Brett Clow
2160,football,Bellevue,Brian Walker
2161,football,Bethlehem,Bryan Walker
2162,football,Betsy Layne,Scotty McCoy
2163,football,Bishop Brossart,Vincent Nerone
2164,football,Campbellsville,Dale Estes
2165,football,Caverna,Eric Lasley
2166,football,Dayton,Chad Montgomery
2167,football,Eminence,Steve Frommeyer
2168,football,Frankfort,Craig Foley
2169,football,Fulton County,Deatrik Kinney
2170,football,Harlan,James Donahue
2171,football,Hazard,Mark Dixon
2172,football,Holy Cross,Todd Crumbacker
2173,football,Jenkins,Daniel Sexton
2174,football,Kentucky Country Day,Matthew Jones
2175,football,Ludlow,Greg Taphouse
2176,football,Lynn Camp,Phil Russell
2177,football,Newport Central Catholic,Dan Wagner
2178,football,Nicholas County,Robert Hopkins
2179,football,Paintsville,Joe Chirico
2180,football,Paris,Brian Washington
2181,football,Phelps,David Jones
2182,football,Pikeville,Chris McNamee
2183,football,Pineville,Bart Elam
2184,football,Raceland,T. J Mayland
2185,football,Russellville,Jersey Devil
2186,football,Ballard Memorial,John Elliott
2187,football,Bath County,david saylor
2188,football,Beechwood,Noel Rash
2189,football,Breathitt County,Kyle Moore
2190,football,Butler County,Ryan Emmick
2191,football,Caldwell County,David Barnes
2192,football,Danville,Clay Clevenger
2193,football,East Ridge,Brad Allen
2194,football,Edmonson County,Kyle Pierce
2195,football,Fort Campbell,Josh Robins
2196,football,Gallatin County,Tim Browning
2197,football,Hancock County,Bobby Eubanks
2198,football,Holy Cross,Bruce Kozerski
2199,football,Leslie County,Eddie Melton
2200,football,Martin County,Josh Muncy
2201,football,Mayfield,Joe Morris
2202,football,McLean County,Zach Wagner
2203,football,Metcalfe County,LJ Harbison
2204,football,Middlesboro,Zach Massengill
2205,football,Monroe County,John Petett
2206,football,Morgan County,Brian Turner
2207,football,Murray,Keith Hodge
2208,football,Newport,Joseph Wynn
2209,football,Owen County,Adam Fowler
2210,football,Owensboro Catholic,Jason Morris
2211,football,Prestonsburg,John Derossett
2212,football,Shawnee,Jason Benning-Wyatt
2213,football,Shelby Valley,Eric Ratliff
2214,football,Somerset,Robbie Lucas
2215,football,Todd County Central,darell keith
2216,football,Walton-Verona,Jeff Barth
2217,football,Washington County,Eric Sagrecy
2218,football,Adair County,Travis Gay
2219,football,Bardstown,David Clark
2220,football,Belfry,Philip Haywood
2221,football,Blazer,Tony Love
2222,football,Casey County,Sam Marple
2223,football,Christian Academy-Louisville,Stefan Lefors
2224,football,DeSales,Harold Davis
2225,football,East Carter,Tim Champlin
2226,football,Elizabethtown,Adam Billings
2227,football,Estill County,Jordan Marcum
2228,football,Fleming County,Bill Spencer
2229,football,Garrard County,Jerry Perry
2230,football,Glasgow,Jeff Garmon
2231,football,Greenup County,Scott Grizzle
2232,football,Hart County,Chad Griffin
2233,football,Henry County,Matt Wright
2234,football,Jackson County,Clay Dalton
2235,football,Lawrence County,Alan Short
2236,football,Lewis County,Josh Hughes
2237,football,Magoffin County,Scotty McCoy
2238,football,Mason County,Jonathan Thomas
2239,football,McCreary Central,clinton gay
2240,football,Mercer County,David Buchanan
2241,football,Nelson County,Jamie Egli
2242,football,Paducah Tilghman,Ben Seig
2243,football,Pendleton County,Brian Burgemeir
2244,football,Pike County Central,John Chapman
2245,football,Rockcastle County,Scott Parkey
2246,football,Taylor County,Eric Graves
2247,football,Thomas Nelson,Greg Brohm
2248,football,Trigg County,Coby Lewis
2249,football,Webster County,Scotty Vance
2250,football,Allen County-Scottsville,Brad Hood
2251,football,Anderson County,Mark Peach
2252,football,Bourbon County,John Hodge
2253,football,Boyd County,Clayton McClelland
2254,football,Boyle County,Chuck Smith
2255,football,Calloway County,Chris Champion
2256,football,Central,Marvin Dantzler
2257,football,Clay County,Dakota Lawson
2258,football,Corbin,Justin C. Haddix
2259,football,Franklin County,Chris Tracy
2260,football,Franklin-Simpson,Doug Preston
2261,football,Harlan County,Eddie Creech
2262,football,Harrison County,Neil Furnish
2263,football,Holmes,benjamin nevels
2264,football,Hopkins County Central,Stephen Wood
2265,football,Hopkinsville,Craig Clayton
2266,football,John Hardin,Chad Lewis
2267,football,Johnson Central,Jim Matney
2268,football,Knox Central,Fred Hoskins
2269,football,Letcher County Central,Mike Holcomb
2270,football,Lexington Catholic,Mark Perry
2271,football,Lincoln County,Shaun Harris
2272,football,Logan County,Todd Adler
2273,football,Marion County,Jeff Robbins
2274,football,Moore,Carlo Stallings
2275,football,North Oldham,Joe Gamsky
2276,football,Perry County Central,Ovie Canady
2277,football,Rowan County,Kelly Ford
2278,football,Russell County,Bill Sharp
2279,football,Scott,Dan Woolley
2280,football,Shelby County,Todd Shipley
2281,football,Spencer County,Mike Marksbury
2282,football,Waggener,Jordan Johnson
2283,football,Warren Central,Clay Stephens
2284,football,Warren East,Jeff Griffith
2285,football,Bowling Green,Mark Spader
2286,football,Breckinridge County,Brent Hottell
2287,football,Bullitt Central,Matt Kuehn
2288,football,Christian County,Steve Lovelace
2289,football,Conner,James Trosper
2290,football,Cooper,Justin Earsing
2291,football,Doss,Joseph McGaughey
2292,football,East Jessamine,Jeanne Bowlin
2293,football,Fairdale,Louis Dover
2294,football,Frederick Douglass,Brian Landis
2295,football,Grant County,Jamie Dalzell
2296,football,Graves County,Lance Gregory
2297,football,Grayson County,Ed Smart
2298,football,Greenwood,Chris Seabolt
2299,football,Highlands,Brian Weinrich
2300,football,Iroquois,Christopher Peters
2301,football,Jeffersontown,Mike Shatzer
2302,football,Madison Southern,Jon Clark
2303,football,Montgomery County,jamie egli
2304,football,Muhlenberg County,Brandon Standiford
2305,football,North Bullitt,Brett Newton
2306,football,North Laurel,Chris Larkey
2307,football,Ohio County,DaMarcus Ganaway
2308,football,Owensboro,Jay Fallin
2309,football,Pulaski County,John Hines
2310,football,Scott County,gary engel
2311,football,South Oldham,Jamie Reed
2312,football,South Warren,Brandon Smith
2313,football,West Jessamine,Yancey Marcum
2314,football,Western,Preston King
2315,football,Apollo,Dan Crume
2316,football,Ballard,Adrian Morton
2317,football,Barren County,Jeff Griffith
2318,football,Bryan Station,Frank Parks
2319,football,Butler,Gary Wheeler
2320,football,Campbell County,Mike Woolf
2321,football,Daviess County,Matt Brannon
2322,football,Dixie Heights,David Brossart
2323,football,DuPont Manual,Scott Carmony
2324,football,Eastern,Justin Blanford
2325,football,Fern Creek,Joshua Abell
2326,football,George Rogers Clark,Dr. Oliver Lucas
2327,football,Henderson County,Josh Boston
2328,football,Henry Clay,Sam Simpson
2329,football,Lafayette,Eric Shaw Sr
2330,football,Male,Chris Wolfe
2331,football,Marshall County,Evan Merrick
2332,football,McCracken County,Marc Clark
2333,football,Meade County,Larry Mofield
2334,football,North Hardin,Brent Thompson
2335,football,Oldham County,Michael Fox
2336,football,Pleasure Ridge Park,Jason Hiser
2337,football,Ryle,Michael Engler
2338,football,Simon Kenton,Jeff Marksberry
2339,football,Southern,Cory Crume
2340,football,St. Xavier,Brady Klein
2341,football,Arcadia,Dimitri Carr
2342,football,Basile,Kevin Bertrand
2343,football,Block,Benny Vault Jr.
2344,football,Centerville,Mark Millet
2345,football,Central Private,Joey Sanchez
2346,football,Delhi,Toriano Williams
2347,football,Delta Charter,Blake Wheeler
2348,football,East Iberville,Damieon Mills
2349,football,Elton,Carl Flanigan
2350,football,Grand Lake,Chad Lavergne
2351,football,Gueydan,Lance Myers
2352,football,Haynesville,David Franklin
2353,football,Homer,Glen Kyle
2354,football,LaSalle,Derek White
2355,football,Lincoln Prep,Johnny Thomas
2356,football,Logansport,Kevin Magee
2357,football,Merryville,Frank Rosegrant
2358,football,Montgomery,Brian Williams
2359,football,Northwood,Justin Webb
2360,football,Oak Grove,Ryan Gregory
2361,football,Oberlin,durell peloquin
2362,football,Plain Dealing,James Thurman
2363,football,Ringgold,Anthony Milner
2364,football,Sicily Island,Donald Money
2365,football,Slaughter Community Charter,Devyn Baker
2366,football,Tensas,Quinton Powell
2367,football,West St. John,Brandon Walters
2368,football,Amite,Zephaniah Powell
2369,football,Bunkie,Nick Pujol
2370,football,Capitol,Dorsett Buckels
2371,football,Cohen,benjamin powell
2372,football,D'Arbonne Woods,Thomas McBroom
2373,football,DeQuincy,Charlie Smith
2374,football,East Feliciana,Cedric Anderson
2375,football,Ferriday,Marvin Bridges
2376,football,Fisher,Aaron Caulfield
2377,football,Franklin,Tremayne Johnson
2378,football,General Trass,Glenn Dixon
2379,football,Independence,Scott Shaffett
2380,football,Jeanerette,Ananias Johnson
2381,football,Jonesboro-Hodge,Terrance Blankenship
2382,football,Kentwood,David Currier
2383,football,Lake Arthur,Mark Deshotel
2384,football,Lakeside,Jason McClendon
2385,football,Lakeview,Byron Keller
2386,football,Loreauville,Rhett Peltier
2387,football,Madison,Landry Carter
2388,football,Mangham,Thomas Tharp
2389,football,Many,Jess Curtis
2390,football,North Caddo,Charles Dupree
2391,football,Northeast,David Masterson
2392,football,Oakdale,Randall Gordon
2393,football,Pickering,George Thomas
2394,football,Pine,Bradley Seal
2395,football,Port Allen,Don Gibson
2396,football,Port Barre,Craig Stevens
2397,football,Rayville,Lent Bursey
2398,football,Red River,john bachman
2399,football,Rosepine,Calvin Dearmon
2400,football,South Plaquemines,Lyle Fitte
2401,football,Springfield,Ryan Serpas
2402,football,Varnado,Anthony Hicks
2403,football,Vidalia,Michael Norris
2404,football,Vinton,Tarius Davis
2405,football,Welsh,John Richardson
2406,football,West St. Mary,Clifton Armelin
2407,football,Abbeville,Kenneth Viator
2408,football,Albany,Blane Westmoreland
2409,football,Berwick,Mike Walker
2410,football,Bogalusa,Adam Brumfield
2411,football,Bossier,Michael Concilio
2412,football,Brusly,Hoff Schooler
2413,football,Buckeye,Jonathan Landry
2414,football,Carroll,Jackie Hamilton
2415,football,Church Point,John Arceneaux
2416,football,Crowley,Jeptha Wall
2417,football,Donaldsonville,Brian Richardson
2418,football,Erath,David Comeaux
2419,football,Glen Oaks,Donald Clark
2420,football,Grant,Freddie Hallman
2421,football,Green Oaks,Terrence Isaac SR
2422,football,Iota,Josh Andrus
2423,football,Iowa,Tommy Johns
2424,football,Jennings,Rusty Phelps
2425,football,KIPP Booker T. Washington,Wayne Reese
2426,football,Lake Charles College Prep,Erick Franklin
2427,football,Loranger,sam messina
2428,football,Lutcher,Dwain Jenkins
2429,football,Madison Prep Academy,mike roach
2430,football,Mamou,Barry Marton
2431,football,Mansfield,Donald Mayweather
